CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
16688,1,4,1260.86,5,4,4,544,0,At Risk
16689,76,2,422.6,2,3,2,232,0,At Risk
16690,72,2,225.58,3,3,1,331,0,At Risk
16692,256,2,1276.0,1,3,4,134,2,Lost
16693,69,2,482.01,3,3,2,332,0,At Risk
16696,135,4,657.9,2,4,3,243,0,At Risk
16697,241,1,112.75,1,2,1,121,2,Lost
16698,227,2,1998.0,1,3,4,134,2,Lost
16700,9,13,5076.55,5,5,5,555,0,At Risk
16701,9,13,5398.3,5,5,5,555,0,At Risk
16705,1,20,14034.99,5,5,5,555,3,Promising
16706,37,3,531.35,3,4,3,343,0,At Risk
16708,46,1,656.63,3,2,3,323,0,At Risk
16709,85,5,3029.87,2,4,5,245,0,At Risk
16710,19,10,2483.04,4,5,5,455,0,At Risk
16711,3,5,1651.03,5,4,4,544,0,At Risk
16712,9,11,3645.43,5,5,5,555,0,At Risk
16713,19,15,6923.13,4,5,5,455,3,Promising
16714,219,3,1161.53,1,4,4,144,2,Lost
16715,78,1,301.72,2,2,2,222,0,At Risk
16716,267,2,901.2,1,3,3,133,2,Lost
16717,24,6,3858.38,4,5,5,455,0,At Risk
16718,369,1,623.75,1,2,3,123,2,Lost
16719,15,7,1790.42,4,5,4,454,0,At Risk
16720,26,1,155.24,4,2,1,421,0,At Risk
16721,262,1,292.47,1,2,2,122,2,Lost
16722,17,13,4730.81,4,5,5,455,0,At Risk
16723,91,2,589.15,2,3,3,233,0,At Risk
16725,302,7,781.02,1,5,3,153,2,Lost
16726,26,5,1382.02,4,4,4,444,0,At Risk
16727,364,1,272.82,1,2,2,122,2,Lost
16728,46,4,1054.67,3,4,4,344,0,At Risk
16729,38,21,7239.92,3,5,5,355,3,Promising
16730,52,3,743.11,3,4,3,343,0,At Risk
16732,32,1,603.75,4,2,3,423,0,At Risk
16734,52,3,650.51,3,4,3,343,0,At Risk
16735,79,5,2300.56,2,4,5,245,0,At Risk
16737,53,1,417.6,3,2,2,322,0,At Risk
16738,298,1,3.75,1,2,1,121,2,Lost
16739,177,1,323.0,2,2,2,222,2,Lost
16742,47,1,464.9,3,2,2,322,0,At Risk
16743,29,7,2238.09,4,5,5,455,0,At Risk
16744,11,7,1304.76,5,5,4,554,0,At Risk
16745,87,17,7194.3,2,5,5,255,3,Promising
16746,5,18,6697.66,5,5,5,555,3,Promising
16747,38,2,836.0600000000001,3,3,3,333,0,At Risk
16748,18,5,1515.9,4,4,4,444,0,At Risk
16750,45,5,623.93,3,4,3,343,0,At Risk
16751,31,1,1764.72,4,2,4,424,0,At Risk
16752,373,1,207.5,1,2,1,121,2,Lost
16753,58,1,223.92,3,2,1,321,0,At Risk
16754,372,1,2002.4,1,2,4,124,2,Lost
16755,114,3,1496.83,2,4,4,244,0,At Risk
16756,215,1,239.4,1,2,1,121,2,Lost
16757,319,1,106.83,1,2,1,121,2,Lost
16758,65,1,369.34,3,2,2,322,0,At Risk
16759,8,3,789.79,5,4,3,543,0,At Risk
16761,97,1,316.62,2,2,2,222,0,At Risk
16762,20,3,1501.38,4,4,4,444,0,At Risk
16763,199,1,611.8499999999999,1,2,3,123,2,Lost
16764,4,13,2799.25,5,5,5,555,0,At Risk
16765,294,1,34.0,1,2,1,121,2,Lost
16766,273,2,1145.6,1,3,4,134,2,Lost
16767,31,11,5580.6,4,5,5,455,0,At Risk
16768,48,3,478.09,3,4,2,342,0,At Risk
16769,260,1,380.39,1,2,2,122,2,Lost
16770,58,5,770.1,3,4,3,343,0,At Risk
16771,33,5,2246.81,4,4,5,445,0,At Risk
16773,57,1,171.59,3,2,1,321,0,At Risk
16774,68,4,661.52,3,4,3,343,0,At Risk
16775,10,11,1695.66,5,5,4,554,0,At Risk
16776,60,1,388.28,3,2,2,322,0,At Risk
16777,80,2,226.35,2,3,1,231,0,At Risk
16778,74,2,245.94,2,3,1,231,0,At Risk
16779,2,22,10629.72,5,5,5,555,3,Promising
16780,100,2,425.19,2,3,2,232,0,At Risk
16781,372,1,311.25,1,2,2,122,2,Lost
16782,10,13,2279.9,5,5,5,555,0,At Risk
16784,20,1,107.6,4,2,1,421,0,At Risk
16788,123,2,597.48,2,3,3,233,0,At Risk
16789,8,1,80.80000000000001,5,2,1,521,0,At Risk
16790,4,6,1545.62,5,5,4,554,0,At Risk
16791,29,7,1721.78,4,5,4,454,0,At Risk
16792,282,2,110.38,1,3,1,131,2,Lost
16793,57,1,243.84,3,2,1,321,0,At Risk
16794,1,10,1222.71,5,5,4,554,0,At Risk
16795,365,1,414.88,1,2,2,122,2,Lost
16796,89,1,305.62,2,2,2,222,0,At Risk
16800,11,1,1201.49,5,2,4,524,0,At Risk
16801,163,4,1619.73,2,4,4,244,2,Lost
16803,65,1,332.3,3,2,2,322,0,At Risk
16804,23,3,536.99,4,4,3,443,0,At Risk
16805,174,2,460.59,2,3,2,232,2,Lost
16806,103,4,801.49,2,4,3,243,0,At Risk
16807,143,3,1121.59,2,4,4,244,0,At Risk
16808,99,2,288.42,2,3,2,232,0,At Risk
16809,23,5,914.69,4,4,3,443,0,At Risk
16810,192,1,309.54,1,2,2,122,2,Lost
16811,5,2,547.07,5,3,3,533,0,At Risk
16812,361,1,479.35,1,2,2,122,2,Lost
16813,8,10,1692.98,5,5,4,554,0,At Risk
16814,14,21,6509.1,4,5,5,455,3,Promising
16816,103,4,417.06,2,4,2,242,0,At Risk
16817,3,9,1604.75,5,5,4,554,0,At Risk
16818,11,11,3349.57,5,5,5,555,0,At Risk
16820,96,1,497.61,2,2,3,223,0,At Risk
16823,227,1,358.38,1,2,2,122,2,Lost
16824,16,2,460.64,4,3,2,432,0,At Risk
16825,39,2,775.18,3,3,3,333,0,At Risk
16826,51,1,341.7,3,2,2,322,0,At Risk
16828,93,2,128.5,2,3,1,231,0,At Risk
16829,157,1,197.22,2,2,1,221,2,Lost
16830,39,1,325.91,3,2,2,322,0,At Risk
16832,184,3,199.15,1,4,1,141,2,Lost
16833,1,4,1106.53,5,4,4,544,0,At Risk
16834,228,1,413.46,1,2,2,122,2,Lost
16835,128,2,180.85,2,3,1,231,0,At Risk
16836,40,2,251.87,3,3,2,332,0,At Risk
16837,31,11,3170.98,4,5,5,455,0,At Risk
16838,197,2,588.85,1,3,3,133,2,Lost
16839,9,34,16594.35,5,5,5,555,3,Promising
16841,37,6,1869.82,3,5,4,354,0,At Risk
16842,101,3,1264.19,2,4,4,244,0,At Risk
16843,43,16,10196.57,3,5,5,355,3,Promising
16846,50,1,214.32,3,2,1,321,0,At Risk
16847,43,1,193.44,3,2,1,321,0,At Risk
16848,53,1,281.42,3,2,2,322,0,At Risk
16849,187,1,124.57,1,2,1,121,2,Lost
16850,334,1,332.41,1,2,2,122,2,Lost
16851,4,3,342.45,5,4,2,542,0,At Risk
16852,10,2,144.91,5,3,1,531,0,At Risk
16855,24,2,328.40000000000003,4,3,2,432,0,At Risk
16856,15,1,35.400000000000006,4,2,1,421,0,At Risk
16858,369,1,375.69000000000005,1,2,2,122,2,Lost
16859,145,2,747.81,2,3,3,233,0,At Risk
16861,60,2,173.76,3,3,1,331,0,At Risk
16863,31,2,502.8,4,3,3,433,0,At Risk
16866,141,3,207.74,2,4,1,241,0,At Risk
16869,23,4,825.4200000000001,4,4,3,443,0,At Risk
16871,22,6,2812.34,4,5,5,455,0,At Risk
16872,77,3,680.02,2,4,3,243,0,At Risk
16873,5,6,7123.62,5,5,5,555,0,At Risk
16875,67,5,2095.53,3,4,5,345,0,At Risk
16877,12,6,853.72,5,5,3,553,0,At Risk
16878,84,1,13.3,2,2,1,221,0,At Risk
16880,31,7,1519.08,4,5,4,454,0,At Risk
16881,67,1,432.0,3,2,2,322,0,At Risk
16882,67,3,705.12,3,4,3,343,0,At Risk
16883,187,2,276.73,1,3,2,132,2,Lost
16884,38,2,429.84,3,3,2,332,0,At Risk
16885,15,3,471.51,4,4,2,442,0,At Risk
16887,35,1,194.88,3,2,1,321,0,At Risk
16889,195,3,1578.67,1,4,4,144,2,Lost
16891,2,5,809.7,5,4,3,543,0,At Risk
16892,1,5,525.54,5,4,3,543,0,At Risk
16893,367,1,145.93,1,2,1,121,2,Lost
16895,65,1,219.14,3,2,1,321,0,At Risk
16897,299,2,289.78,1,3,2,132,2,Lost
16898,26,3,508.81,4,4,3,443,0,At Risk
16899,8,6,1281.56,5,5,4,554,0,At Risk
16900,17,3,887.11,4,4,3,443,0,At Risk
16902,116,1,1706.88,2,2,4,224,0,At Risk
16903,29,1,373.24,4,2,2,422,0,At Risk
16904,4,16,3754.27,5,5,5,555,3,Promising
16905,5,7,3102.43,5,5,5,555,0,At Risk
16906,82,4,579.77,2,4,3,243,0,At Risk
16907,29,5,981.65,4,4,4,444,0,At Risk
16909,72,1,379.14,3,2,2,322,0,At Risk
16910,4,8,1510.06,5,5,4,554,0,At Risk
16912,29,11,2575.38,4,5,5,455,0,At Risk
16913,290,1,113.44,1,2,1,121,2,Lost
16914,36,1,208.46,3,2,1,321,0,At Risk
16915,9,6,621.6800000000001,5,5,3,553,0,At Risk
16916,24,2,576.26,4,3,3,433,0,At Risk
16917,277,1,391.52,1,2,2,122,2,Lost
16918,50,6,1068.82,3,5,4,354,0,At Risk
16919,156,11,2596.45,2,5,5,255,0,At Risk
16921,61,1,169.79,3,2,1,321,0,At Risk
16923,12,19,7247.61,5,5,5,555,3,Promising
16924,21,3,846.75,4,4,3,443,0,At Risk
16926,371,1,230.25,1,2,1,121,2,Lost
16927,116,3,543.05,2,4,3,243,0,At Risk
16928,80,17,2847.6,2,5,5,255,3,Promising
16929,4,7,1295.39,5,5,4,554,0,At Risk
16930,26,3,380.55,4,4,2,442,0,At Risk
16931,5,21,4604.22,5,5,5,555,3,Promising
16932,53,1,161.94,3,2,1,321,0,At Risk
16933,1,2,563.23,5,3,3,533,0,At Risk
16934,55,2,950.93,3,3,4,334,0,At Risk
16936,26,1,262.68,4,2,2,422,0,At Risk
16938,9,4,2736.38,5,4,5,545,0,At Risk
16940,52,3,3049.88,3,4,5,345,0,At Risk
16942,13,9,1920.59,5,5,4,554,0,At Risk
16943,212,3,816.73,1,4,3,143,2,Lost
16945,22,19,4345.5,4,5,5,455,3,Promising
16947,236,1,406.48,1,2,2,122,2,Lost
16948,139,3,435.02,2,4,2,242,0,At Risk
16949,4,6,1286.27,5,5,4,554,0,At Risk
16950,57,3,1178.56,3,4,4,344,0,At Risk
16951,135,3,1277.75,2,4,4,244,0,At Risk
16952,109,2,167.61,2,3,1,231,0,At Risk
16953,30,1,20.8,4,2,1,421,0,At Risk
16954,1,9,2085.08,5,5,5,555,0,At Risk
16955,185,4,518.67,1,4,3,143,2,Lost
16956,18,1,308.74,4,2,2,422,0,At Risk
16957,239,2,416.64,1,3,2,132,2,Lost
16959,87,1,117.35,2,2,1,221,0,At Risk
16960,39,3,507.05,3,4,3,343,0,At Risk
16961,116,1,234.17,2,2,1,221,0,At Risk
16963,187,1,110.55,1,2,1,121,2,Lost
16965,227,1,201.19,1,2,1,121,2,Lost
16966,8,7,2154.97,5,5,5,555,0,At Risk
16967,189,1,319.02,1,2,2,122,2,Lost
16968,4,2,439.43,5,3,2,532,0,At Risk
16969,39,3,650.41,3,4,3,343,0,At Risk
16971,38,1,357.21,3,2,2,322,0,At Risk
16976,267,1,251.52,1,2,2,122,2,Lost
16978,78,1,344.33,2,2,2,222,0,At Risk
16979,4,6,1852.0,5,5,4,554,0,At Risk
16980,255,2,1078.96,1,3,4,134,2,Lost
16982,61,1,384.06,3,2,2,322,0,At Risk
16983,13,7,1931.25,5,5,4,554,0,At Risk
16984,88,2,4481.35,2,3,5,235,0,At Risk
16985,17,10,5464.12,4,5,5,455,0,At Risk
16986,30,2,1873.2,4,3,4,434,0,At Risk
16987,3,7,1625.05,5,5,4,554,0,At Risk
16988,5,1,126.12,5,2,1,521,0,At Risk
16989,7,6,1133.25,5,5,4,554,0,At Risk
16990,219,1,179.0,1,2,1,121,2,Lost
16992,11,5,1614.31,5,4,4,544,0,At Risk
16996,30,6,1456.96,4,5,4,454,0,At Risk
16997,288,3,702.0,1,4,3,143,2,Lost
16998,150,4,295.0,2,4,2,242,2,Lost
16999,23,2,484.82,4,3,2,432,0,At Risk
17001,1,11,3989.57,5,5,5,555,0,At Risk
17002,86,3,1493.73,2,4,4,244,0,At Risk
17004,46,2,1412.94,3,3,4,334,0,At Risk
17006,5,4,781.78,5,4,3,543,0,At Risk
17007,51,6,889.9300000000001,3,5,3,353,0,At Risk
17010,18,1,195.36,4,2,1,421,0,At Risk
17011,30,1,270.9,4,2,2,422,0,At Risk
17014,8,3,586.33,5,4,3,543,0,At Risk
17015,29,3,1842.56,4,4,4,444,0,At Risk
17017,3,20,8694.26,5,5,5,555,3,Promising
17018,41,2,920.1,3,3,3,333,0,At Risk
17019,11,4,1272.61,5,4,4,544,0,At Risk
17022,31,1,71.0,4,2,1,421,0,At Risk
17024,45,3,95.85,3,4,1,341,0,At Risk
17025,61,3,357.77,3,4,2,342,0,At Risk
17026,185,2,154.83,1,3,1,131,2,Lost
17027,79,6,890.29,2,5,3,253,0,At Risk
17029,111,2,716.0,2,3,3,233,0,At Risk
17030,64,1,146.87,3,2,1,321,0,At Risk
17031,12,2,380.35,5,3,2,532,0,At Risk
17033,86,3,1030.14,2,4,4,244,0,At Risk
17034,16,3,745.52,4,4,3,443,0,At Risk
17035,246,2,433.53,1,3,2,132,2,Lost
17037,88,1,1267.32,2,2,4,224,0,At Risk
17038,30,1,112.4,4,2,1,421,0,At Risk
17040,138,1,449.73,2,2,2,222,0,At Risk
17041,27,3,1081.57,4,4,4,444,0,At Risk
17042,3,5,1044.38,5,4,4,544,0,At Risk
17043,32,4,1735.18,4,4,4,444,0,At Risk
17044,25,1,948.48,4,2,4,424,0,At Risk
17045,113,3,339.44,2,4,2,242,0,At Risk
17046,157,1,642.02,2,2,3,223,2,Lost
17047,85,3,1100.9,2,4,4,244,0,At Risk
17048,118,3,925.35,2,4,3,243,0,At Risk
17049,3,9,5659.9800000000005,5,5,5,555,0,At Risk
17050,96,6,3228.84,2,5,5,255,0,At Risk
17051,194,1,247.14,1,2,1,121,2,Lost
17052,28,1,413.75,4,2,2,422,0,At Risk
17053,131,1,498.48,2,2,3,223,0,At Risk
17054,28,5,1356.33,4,4,4,444,0,At Risk
17058,82,3,1179.89,2,4,4,244,0,At Risk
17059,30,5,3095.04,4,4,5,445,0,At Risk
17060,266,1,234.24,1,2,1,121,2,Lost
17061,74,11,5232.2300000000005,2,5,5,255,0,At Risk
17062,314,4,538.37,1,4,3,143,2,Lost
17063,21,7,1461.14,4,5,4,454,0,At Risk
17064,59,3,859.35,3,4,3,343,0,At Risk
17068,12,21,4552.14,5,5,5,555,3,Promising
17069,28,9,2709.7000000000003,4,5,5,455,0,At Risk
17070,114,1,312.14,2,2,2,222,0,At Risk
17071,28,9,2429.03,4,5,5,455,0,At Risk
17073,18,4,1446.09,4,4,4,444,0,At Risk
17075,18,4,834.12,4,4,3,443,0,At Risk
17076,36,3,841.0799999999999,3,4,3,343,0,At Risk
17078,36,2,378.2,3,3,2,332,0,At Risk
17079,78,1,118.8,2,2,1,221,0,At Risk
17080,22,2,287.62,4,3,2,432,0,At Risk
17081,25,2,290.16,4,3,2,432,0,At Risk
17082,33,2,2003.85,4,3,4,434,0,At Risk
17083,109,3,1405.78,2,4,4,244,0,At Risk
17084,35,2,2949.75,3,3,5,335,0,At Risk
17085,123,5,1566.65,2,4,4,244,0,At Risk
17086,7,6,2050.08,5,5,4,554,0,At Risk
17088,28,4,1991.01,4,4,4,444,0,At Risk
17090,4,7,2043.95,5,5,4,554,0,At Risk
17091,3,9,3827.76,5,5,5,555,0,At Risk
17092,50,4,1777.78,3,4,4,344,0,At Risk
17094,322,1,302.0,1,2,2,122,2,Lost
17095,23,3,1324.16,4,4,4,444,0,At Risk
17096,15,4,1022.13,4,4,4,444,0,At Risk
17097,2,8,954.42,5,5,4,554,0,At Risk
17100,18,2,971.74,4,3,4,434,0,At Risk
17101,10,4,1621.73,5,4,4,544,0,At Risk
17102,262,1,25.5,1,2,1,121,2,Lost
17105,159,2,665.78,2,3,3,233,2,Lost
17107,33,6,10815.43,4,5,5,455,0,At Risk
17109,29,6,885.04,4,5,3,453,0,At Risk
17110,165,1,163.29999999999998,2,2,1,221,2,Lost
17111,47,1,248.61,3,2,1,321,0,At Risk
17114,6,8,808.62,5,5,3,553,0,At Risk
17115,8,3,837.5,5,4,3,543,0,At Risk
17117,288,1,116.2,1,2,1,121,2,Lost
17118,318,1,157.02,1,2,1,121,2,Lost
17119,3,2,606.91,5,3,3,533,0,At Risk
17120,233,1,307.46,1,2,2,122,2,Lost
17122,119,1,138.32,2,2,1,221,0,At Risk
17123,162,1,345.3,2,2,2,222,2,Lost
17124,185,1,298.89,1,2,2,122,2,Lost
17125,50,1,259.35,3,2,2,322,0,At Risk
17126,152,5,1004.75,2,4,4,244,2,Lost
17128,335,1,157.09,1,2,1,121,2,Lost
17131,5,5,2463.17,5,4,5,545,0,At Risk
17133,16,7,4892.240000000001,4,5,5,455,0,At Risk
17134,107,2,425.0,2,3,2,232,0,At Risk
17135,16,7,1139.73,4,5,4,454,0,At Risk
17138,276,1,380.5,1,2,2,122,2,Lost
17139,16,12,10668.47,4,5,5,455,3,Promising
17140,247,1,465.32,1,2,2,122,2,Lost
17142,239,1,579.0,1,2,3,123,2,Lost
17144,1,2,984.57,5,3,4,534,0,At Risk
17146,106,3,749.78,2,4,3,243,0,At Risk
17147,23,4,1714.59,4,4,4,444,0,At Risk
17148,52,1,124.88,3,2,1,321,0,At Risk
17152,195,3,1689.5,1,4,4,144,2,Lost
17153,24,1,213.78,4,2,1,421,0,At Risk
17154,75,1,329.34,2,2,2,222,0,At Risk
17155,18,2,251.7,4,3,2,432,0,At Risk
17157,8,2,319.0,5,3,2,532,0,At Risk
17158,32,3,1266.97,4,4,4,444,0,At Risk
17159,22,3,1538.88,4,4,4,444,0,At Risk
17160,31,6,3518.03,4,5,5,455,0,At Risk
17162,29,10,1715.46,4,5,4,454,0,At Risk
17163,22,2,293.1,4,3,2,432,0,At Risk
17164,33,7,2467.35,4,5,5,455,0,At Risk
17165,284,1,158.68,1,2,1,121,2,Lost
17166,39,2,206.34,3,3,1,331,0,At Risk
17169,58,2,835.78,3,3,3,333,0,At Risk
17171,289,1,224.91,1,2,1,121,2,Lost
17172,79,1,317.76,2,2,2,222,0,At Risk
17173,5,8,3766.6,5,5,5,555,0,At Risk
17174,218,1,59.9,1,2,1,121,2,Lost
17175,44,4,1443.69,3,4,4,344,0,At Risk
17176,202,1,306.13,1,2,2,122,2,Lost
17179,178,3,711.79,2,4,3,243,2,Lost
17180,56,4,796.03,3,4,3,343,0,At Risk
17181,57,2,239.92,3,3,1,331,0,At Risk
17183,8,6,3347.31,5,5,5,555,0,At Risk
17186,47,2,144.0,3,3,1,331,0,At Risk
17187,227,1,203.95,1,2,1,121,2,Lost
17188,11,7,2474.23,5,5,5,555,0,At Risk
17189,106,2,384.4,2,3,2,232,0,At Risk
17190,59,2,444.74,3,3,2,332,0,At Risk
17191,28,7,2095.13,4,5,5,455,0,At Risk
17193,36,7,1699.3,3,5,4,354,0,At Risk
17194,274,2,262.62,1,3,2,132,2,Lost
17197,30,1,1013.01,4,2,4,424,0,At Risk
17198,24,3,692.22,4,4,3,443,0,At Risk
17201,54,1,342.63,3,2,2,322,0,At Risk
17203,36,6,3563.85,3,5,5,355,0,At Risk
17204,175,4,1564.56,2,4,4,244,2,Lost
17205,54,1,384.08,3,2,2,322,0,At Risk
17206,53,1,204.24,3,2,1,321,0,At Risk
17211,27,8,2317.2200000000003,4,5,5,455,0,At Risk
17212,253,1,226.85,1,2,1,121,2,Lost
17213,40,7,2781.23,3,5,5,355,0,At Risk
17214,60,6,1069.12,3,5,4,354,0,At Risk
17217,234,1,113.5,1,2,1,121,2,Lost
17218,4,10,1960.72,5,5,4,554,0,At Risk
17219,32,1,114.23,4,2,1,421,0,At Risk
17220,24,14,3198.25,4,5,5,455,0,At Risk
17221,7,2,335.13,5,3,2,532,0,At Risk
17222,65,1,354.15,3,2,2,322,0,At Risk
17223,310,2,426.79,1,3,2,132,2,Lost
17226,309,1,393.49,1,2,2,122,2,Lost
17227,19,6,939.32,4,5,3,453,0,At Risk
17228,16,8,1906.09,4,5,4,454,0,At Risk
17229,96,2,318.76,2,3,2,232,0,At Risk
17230,264,8,3638.41,1,5,5,155,2,Lost
17231,12,10,3174.32,5,5,5,555,0,At Risk
17232,3,2,421.52,5,3,2,532,0,At Risk
17233,35,1,190.88,3,2,1,321,0,At Risk
17234,183,1,149.89,1,2,1,121,2,Lost
17235,25,2,550.0600000000001,4,3,3,433,0,At Risk
17236,13,6,916.13,5,5,3,553,0,At Risk
17237,11,2,314.69,5,3,2,532,0,At Risk
17238,3,17,3744.65,5,5,5,555,3,Promising
17239,313,1,382.5,1,2,2,122,2,Lost
17242,108,2,1135.04,2,3,4,234,0,At Risk
17243,1,26,8676.85,5,5,5,555,3,Promising
17244,53,1,954.9,3,2,4,324,0,At Risk
17245,205,1,171.45000000000002,1,2,1,121,2,Lost
17247,15,1,282.19,4,2,2,422,0,At Risk
17248,120,1,318.65,2,2,2,222,0,At Risk
17250,4,2,384.52,5,3,2,532,0,At Risk
17251,363,1,283.28000000000003,1,2,2,122,2,Lost
17252,117,2,353.86,2,3,2,232,0,At Risk
17253,18,1,178.26,4,2,1,421,0,At Risk
17254,5,2,272.44,5,3,2,532,0,At Risk
17255,41,2,298.41,3,3,2,332,0,At Risk
17256,107,2,240.0,2,3,1,231,0,At Risk
17259,148,2,603.37,2,3,3,233,2,Lost
17262,52,5,1253.36,3,4,4,344,0,At Risk
17263,208,1,63.440000000000005,1,2,1,121,2,Lost
17265,139,2,562.9,2,3,3,233,0,At Risk
17266,2,3,310.64,5,4,2,542,0,At Risk
17267,127,2,317.62,2,3,2,232,0,At Risk
17268,108,4,763.64,2,4,3,243,0,At Risk
17272,42,4,2148.63,3,4,5,345,0,At Risk
17274,35,1,111.98,3,2,1,321,0,At Risk
17277,228,2,1065.35,1,3,4,134,2,Lost
17278,241,1,246.04,1,2,1,121,2,Lost
17279,58,1,187.83,3,2,1,321,0,At Risk
17282,130,3,1703.41,2,4,4,244,0,At Risk
17284,60,6,1652.58,3,5,4,354,0,At Risk
17286,22,1,153.92,4,2,1,421,0,At Risk
17287,26,7,1064.11,4,5,4,454,0,At Risk
17288,9,7,1419.73,5,5,4,554,0,At Risk
17289,32,3,944.41,4,4,4,444,0,At Risk
17290,4,2,525.24,5,3,3,533,0,At Risk
17291,308,1,550.8000000000001,1,2,3,123,2,Lost
17293,8,9,1875.11,5,5,4,554,0,At Risk
17295,29,3,556.95,4,4,3,443,0,At Risk
17297,17,1,131.78,4,2,1,421,0,At Risk
17298,101,2,498.42,2,3,3,233,0,At Risk
17299,12,4,669.11,5,4,3,543,0,At Risk
17301,21,1,197.63,4,2,1,421,0,At Risk
17302,15,5,1135.63,4,4,4,444,0,At Risk
17303,361,1,250.04,1,2,1,121,2,Lost
17306,11,19,8631.31,5,5,5,555,3,Promising
17309,95,1,82.75,2,2,1,221,0,At Risk
17311,78,2,1384.85,2,3,4,234,0,At Risk
17312,139,3,644.3,2,4,3,243,0,At Risk
17313,31,1,2328.84,4,2,5,425,0,At Risk
17314,25,8,2527.92,4,5,5,455,0,At Risk
17315,2,38,6292.26,5,5,5,555,3,Promising
17317,46,3,2600.34,3,4,5,345,0,At Risk
17320,100,3,1200.62,2,4,4,244,0,At Risk
17321,8,2,700.86,5,3,3,533,0,At Risk
17323,15,7,921.07,4,5,3,453,0,At Risk
17324,18,4,990.23,4,4,4,444,0,At Risk
17325,280,1,96.8,1,2,1,121,2,Lost
17329,14,2,523.11,4,3,3,433,0,At Risk
17330,23,2,363.9,4,3,2,432,0,At Risk
17331,124,1,175.2,2,2,1,221,0,At Risk
17333,86,1,494.25,2,2,3,223,0,At Risk
17334,302,2,307.02000000000004,1,3,2,132,2,Lost
17337,151,4,2027.87,2,4,4,244,2,Lost
17338,17,8,6643.93,4,5,5,455,0,At Risk
17339,94,2,243.36,2,3,1,231,0,At Risk
17340,30,11,12353.29,4,5,5,455,3,Promising
17341,157,3,781.36,2,4,3,243,2,Lost
17343,355,1,193.64,1,2,1,121,2,Lost
17344,46,1,160.57,3,2,1,321,0,At Risk
17345,15,4,537.74,4,4,3,443,0,At Risk
17346,4,15,2676.56,5,5,5,555,3,Promising
17347,86,1,228.96,2,2,1,221,0,At Risk
17348,15,5,1159.52,4,4,4,444,0,At Risk
17349,179,1,110.75,2,2,1,221,2,Lost
17350,8,4,1286.07,5,4,4,544,0,At Risk
17351,36,3,587.15,3,4,3,343,0,At Risk
17353,129,2,1740.0,2,3,4,234,0,At Risk
17354,51,1,1393.06,3,2,4,324,0,At Risk
17356,312,1,178.22,1,2,1,121,2,Lost
17357,24,2,388.14,4,3,2,432,0,At Risk
17358,303,2,365.85,1,3,2,132,2,Lost
17359,11,1,127.86,5,2,1,521,0,At Risk
17360,17,3,585.79,4,4,3,443,0,At Risk
17361,49,3,488.2,3,4,2,342,0,At Risk
17362,239,2,312.23,1,3,2,132,2,Lost
17364,1,11,4481.18,5,5,5,555,0,At Risk
17365,13,8,4801.56,5,5,5,555,0,At Risk
17367,238,1,168.4,1,2,1,121,2,Lost
17368,23,8,1912.67,4,5,4,454,0,At Risk
17370,73,4,446.18,2,4,2,242,0,At Risk
17371,17,3,423.89,4,4,2,442,0,At Risk
17372,41,8,1342.68,3,5,4,354,0,At Risk
17373,40,4,646.92,3,4,3,343,0,At Risk
17374,219,2,495.77,1,3,3,133,2,Lost
17375,199,3,400.1,1,4,2,142,2,Lost
17376,71,2,203.2,3,3,1,331,0,At Risk
17377,24,20,4100.92,4,5,5,455,3,Promising
17379,11,1,404.66,5,2,2,522,0,At Risk
17381,9,29,20275.61,5,5,5,555,3,Promising
17382,65,1,65.4,3,2,1,321,0,At Risk
17383,4,1,199.29,5,2,1,521,0,At Risk
17384,19,2,336.4,4,3,2,432,0,At Risk
17385,15,1,261.11,4,2,2,422,0,At Risk
17386,8,6,2686.42,5,5,5,555,0,At Risk
17387,20,2,784.11,4,3,3,433,0,At Risk
17388,78,4,1259.56,2,4,4,244,0,At Risk
17389,1,34,31833.68,5,5,5,555,3,Promising
17391,164,2,508.8,2,3,3,233,2,Lost
17392,307,2,457.91,1,3,2,132,2,Lost
17394,219,1,203.87,1,2,1,121,2,Lost
17396,39,8,7330.8,3,5,5,355,0,At Risk
17397,22,2,696.41,4,3,3,433,0,At Risk
17398,115,3,653.38,2,4,3,243,0,At Risk
17400,126,5,2129.96,2,4,5,245,0,At Risk
17402,5,13,2633.85,5,5,5,555,0,At Risk
17403,36,1,281.62,3,2,2,322,0,At Risk
17404,4,15,31906.82,5,5,5,555,3,Promising
17405,1,3,1031.41,5,4,4,544,0,At Risk
17406,333,3,2200.42,1,4,5,145,2,Lost
17408,163,1,32.65,2,2,1,221,2,Lost
17409,185,2,771.85,1,3,3,133,2,Lost
17410,16,5,1214.72,4,4,4,444,0,At Risk
17411,12,3,778.94,5,4,3,543,0,At Risk
17412,3,7,1258.06,5,5,4,554,0,At Risk
17414,44,2,778.0,3,3,3,333,0,At Risk
17415,80,1,507.84,2,2,3,223,0,At Risk
17416,30,7,6893.42,4,5,5,455,0,At Risk
17418,42,2,463.46,3,3,2,332,0,At Risk
17419,11,12,4226.57,5,5,5,555,0,At Risk
17420,50,3,598.83,3,4,3,343,0,At Risk
17422,16,6,1979.37,4,5,4,454,0,At Risk
17423,46,2,698.41,3,3,3,333,0,At Risk
