CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
18123,24,2,589.4399999999999,4,3,3,433
18125,30,4,1142.99,4,4,4,444
18126,61,1,206.83,3,2,1,321
18127,19,3,348.73,4,4,2,442
18129,243,1,112.55000000000001,1,2,1,121
18130,15,3,1059.39,4,4,4,444
18133,212,1,931.5,1,2,3,123
18135,29,5,681.91,4,4,3,443
18136,63,3,784.33,3,4,3,343
18138,295,1,152.65,1,2,1,121
18139,18,6,8438.34,4,5,5,455
18142,157,2,1019.52,2,3,4,234
18143,117,2,1000.16,2,3,4,234
18144,8,12,2888.75,5,5,5,555
18145,13,4,2861.55,5,4,5,545
18146,141,2,160.35,2,3,1,231
18147,46,2,179.34,3,3,1,331
18149,51,3,612.0799999999999,3,4,3,343
18150,32,3,566.58,4,4,3,443
18151,135,2,653.35,2,3,3,233
18154,3,2,399.19,5,3,2,532
18155,75,3,371.62,2,4,2,242
18156,13,2,734.94,5,3,3,533
18158,9,2,453.4,5,3,2,532
18159,301,1,530.15,1,2,3,123
18160,57,2,638.0600000000001,3,3,3,333
18161,15,5,1618.69,4,4,4,444
18164,37,1,399.65,3,2,2,322
18165,177,1,302.46,2,2,2,222
18167,23,3,1384.8600000000001,4,4,4,444
18168,176,6,1169.94,2,5,4,254
18169,61,1,202.65,3,2,1,321
18170,33,3,980.3100000000001,4,4,4,444
18171,59,5,1231.31,3,4,4,344
18172,15,20,7561.68,4,5,5,455
18173,87,4,2106.84,2,4,5,245
18174,7,1,104.0,5,2,1,521
18176,358,1,476.35,1,2,2,122
18177,31,6,1341.42,4,5,4,454
18178,129,4,1590.81,2,4,4,244
18179,9,6,1793.17,5,5,4,554
18180,5,6,1843.75,5,5,4,554
18181,24,1,382.8,4,2,2,422
18183,227,2,632.07,1,3,3,133
18184,15,1,49.8,4,2,1,421
18185,249,1,304.25,1,2,2,122
18188,15,3,2001.04,4,4,4,444
18189,78,2,1090.24,2,3,4,234
18190,192,2,284.46000000000004,1,3,2,132
18191,262,1,207.8,1,2,1,121
18192,72,1,957.97,3,2,4,324
18193,165,1,243.76,2,2,1,221
18194,82,1,973.84,2,2,4,224
18196,95,2,689.13,2,3,3,233
18198,4,17,5425.56,5,5,5,555
18200,106,1,163.8,2,2,1,221
18202,200,3,1396.99,1,4,4,144
18203,157,1,160.42000000000002,2,2,1,221
18204,71,3,1993.7,3,4,4,344
18205,36,2,517.36,3,3,3,333
18209,29,1,139.10000000000002,4,2,1,421
18210,2,6,2621.38,5,5,5,555
18211,26,5,600.07,4,4,3,443
18212,326,1,248.42,1,2,1,121
18213,237,1,232.48000000000002,1,2,1,121
18215,89,1,299.34000000000003,2,2,2,222
18216,31,1,481.75,4,2,2,422
18217,29,2,621.75,4,3,3,433
18218,211,2,662.08,1,3,3,133
18219,3,10,2069.77,5,5,5,555
18220,227,1,305.28,1,2,2,122
18221,22,5,1041.61,4,4,4,444
18222,93,1,443.0,2,2,2,222
18223,5,14,6484.54,5,5,5,555
18224,264,1,158.95000000000002,1,2,1,121
18225,3,12,5509.12,5,5,5,555
18226,44,11,5228.05,3,5,5,355
18227,218,1,93.75,1,2,1,121
18228,57,2,779.9,3,3,3,333
18229,12,20,7276.9,5,5,5,555
18230,9,7,2810.2000000000003,5,5,5,555
18231,192,5,2083.27,1,4,5,145
18232,82,4,592.97,2,4,3,243
18233,326,1,440.0,1,2,2,122
18235,72,3,1796.48,3,4,4,344
18236,30,6,882.24,4,5,3,453
18237,3,5,987.1,5,4,4,544
18239,219,5,1561.6100000000001,1,4,4,144
18240,46,1,422.58,3,2,2,322
18241,10,17,2073.09,5,5,5,555
18242,72,4,2232.4900000000002,3,4,5,345
18245,7,7,2567.06,5,5,5,555
18246,24,2,596.1,4,3,3,433
18248,123,2,804.02,2,3,3,233
18249,17,1,95.34,4,2,1,421
18250,310,1,349.27,1,2,2,122
18251,87,1,4314.72,2,2,5,225
18252,51,2,526.67,3,3,3,333
18255,89,1,103.30000000000001,2,2,1,221
18257,39,8,2337.63,3,5,5,355
18259,25,3,2338.6,4,4,5,445
18260,173,6,2643.2000000000003,2,5,5,255
18261,43,2,324.24,3,3,2,332
18262,140,1,149.48,2,2,1,221
18263,26,3,1213.16,4,4,4,444
18265,72,2,801.51,3,3,3,333
18268,134,1,25.5,2,2,1,221
18269,366,1,168.60000000000002,1,2,1,121
18270,38,2,283.15000000000003,3,3,2,332
18272,3,6,3078.58,5,5,5,555
18273,2,3,204.0,5,4,1,541
18274,30,1,175.92,4,2,1,421
18276,44,1,335.86,3,2,2,322
18277,58,1,110.38,3,2,1,321
18278,74,1,173.9,2,2,1,221
18280,278,1,180.60000000000002,1,2,1,121
18281,181,1,80.82,1,2,1,121
18282,8,2,178.05,5,3,1,531
18283,4,16,2094.88,5,5,5,555
18287,43,3,1837.28,3,4,4,344
